28.91 30.28 30.31 30.57 30.87 31.02 31.06 31.2 31.3 31.44 31.53 31.75 32.01 32.32 32.73 33.86
0.62 1.14 1.19 1.43 1.85 2.1 2.19 2.42 2.51 2.6 2.57 2.32 1.94 1.52 1.14 0.63
0.336599212884621 0.383121055315828 0.421433160847411 0.53636947744216 0.736916795286495 0.863937979737193 0.942477796076938 1.1388273369263 1.312310855297 1.51114583337231 1.63044682021749 2.01384144460884 2.21522558906973 2.44799427552451 2.60421496284417 2.72271363311115
0.918360864040661 0.961880559085133 0.962833545108005 0.971092757306226 0.980622617534943 0.985387547649301 0.986658195679797 0.991105463786531 0.99428208386277 0.998729351969505 1.00158831003812 1.00857687420585 1.01683608640407 1.02668360864041 1.03970775095299 1.07560355781449
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01
0.037613967844202 0.03859594483596 0.038655286295138 0.038866480470928 0.039837826184445 0.040727741685493 0.040998987787024 0.041770451772941 0.043097063275888 0.04412834359399 0.044803620414904 0.047841580849416 0.049282873088012 0.051723997949902 0.053692498028057 0.055430074354421
5.83827631303662E-05 6.11494316010892E-05 6.12100155821999E-05 6.17350767518262E-05 6.23409165629334E-05 6.2643836468487E-05 6.2724615109968E-05 6.30073403551514E-05 6.32092869588538E-05 6.34920122040372E-05 6.36737641473693E-05 6.41180466755146E-05 6.46431078451409E-05 6.52691423166183E-05 6.60971233917982E-05 6.83791200136354E-05
0.238461538461538 0.438461538461539 0.457692307692308 0.55 0.711538461538462 0.807692307692308 0.842307692307692 0.930769230769231 0.965384615384615 1 0.988461538461539 0.892307692307692 0.746153846153846 0.584615384615385 0.438461538461539 0.242307692307692
0.000917159763314 0.001686390532544 0.001760355029586 0.002115384615385 0.002736686390533 0.00310650887574 0.003239644970414 0.003579881656805 0.003713017751479 0.003846153846154 0.003801775147929 0.003431952662722 0.002869822485207 0.002248520710059 0.001686390532544 0.000931952662722
21.16 21.98 22.31 22.52 22.65 22.76 22.89 22.97 23.06 23.16 23.34 23.53 23.8 24.16 24.56 25.47
0.59 0.93 1.19 1.43 1.62 1.77 1.93 1.99 2.01 1.98 1.84 1.6 1.27 0.95 0.74 0.46
0.334211984424446 0.478068447285403 0.628318530717959 0.767944870877505 0.928197829469712 1.07099749554197 1.21379716161424 1.3565968276865 1.53426617966013 1.68038676819919 1.97262794527731 2.1918088280859 2.46839422782055 2.61799387799149 2.6818473872108 2.89993168023673
0.916017316017316 0.951515151515151 0.965800865800866 0.974891774891775 0.98051948051948 0.985281385281385 0.990909090909091 0.994372294372294 0.998268398268398 1.0025974025974 1.01038961038961 1.01861471861472 1.03030303030303 1.04588744588745 1.06320346320346 1.1025974025974
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01
0.067219571737974 0.069081722793314 0.071195743308507 0.071868685898234 0.07445100589503 0.075434827778804 0.076543713374416 0.077772313352262 0.081307517765458 0.082855031483913 0.08626893130296 0.089084127629708 0.095126644505698 0.097367551605279 0.100746499266441 0.109626129781129
7.93088585296377E-05 8.2382264200446E-05 8.36191225801615E-05 8.44062142763441E-05 8.48934615168381E-05 8.530574764341E-05 8.5792994883904E-05 8.60928393395926E-05 8.64301643522423E-05 8.6804969921853E-05 8.74796199471524E-05 8.81917505294129E-05 8.92037255673619E-05 9.05530256179607E-05 9.20522478964037E-05 9.54629785798617E-05
0.292079207920792 0.46039603960396 0.589108910891089 0.707920792079208 0.801980198019802 0.876237623762376 0.955445544554456 0.985148514851485 0.995049504950495 0.98019801980198 0.910891089108911 0.792079207920792 0.628712871287129 0.47029702970297 0.366336633663366 0.227722772277228
0.001445936672875 0.002279188314871 0.002916380746986 0.00350455837663 0.003970199000098 0.004337810018626 0.004729928438388 0.004876972845799 0.00492598764827 0.004852465444564 0.004509361827272 0.003921184197628 0.003112439956867 0.002328203117341 0.001813547691403 0.001127340456818
